title,title_link,authors,publications,snippet,hcp_name,num_articles
A phase Ia/Ib trial of the DNA-dependent protein kinase inhibitor (DNA-PKi) M3814 in combination with radiotherapy in patients with advanced solid tumors.,https://ascopubs.org/doi/abs/10.1200/JCO.2017.35.15_suppl.e14048,"B Van Triest, L Damstrup, J Falkenius, V Budach… ",2017 ,"e14048 Background: DNA-PK, with its protein subunits, Ku70 and Ku80, regulates one of 
the major pathways responsible for repair of double-strand breaks in DNA that are induced 
by radiotherapy (RT) and some chemotherapeutic agents (CT). Therefore, the combined …",Johan Falkenius,10
A phase Ia/Ib trial of the DNA-PK inhibitor M3814 in combination with radiotherapy (RT) in patients (pts) with advanced solid tumors: Dose-escalation results.,https://ascopubs.org/doi/abs/10.1200/JCO.2018.36.15_suppl.2518,"B Van Triest, L Damstrup, J Falkenius, V Budach… ",2018 ,"2518 Background: DNA-dependent protein kinase (DNA-PK), regulates one of the major 
pathways responsible for repair of DNA double-strand breaks. The combination of RT and 
DNA-PK inhibition (DNA-PKi) has been shown to be synergistic in preclinical studies. The …",Johan Falkenius,10
"[HTML][HTML] Presence of immune cells, low tumor proliferation and wild type BRAF mutation status is associated with a favourable clinical outcome in stage III cutaneous …",https://link.springer.com/article/10.1186/s12885-017-3577-x,"J Falkenius, H Johansson, R Tuominen, MF Stolt… ","BMC cancer, 2017 ","The variable prognosis in stage III cutaneous melanoma is partially due to unknown prognostic 
factors. Improved prognostic tools are required to define patients with an increased risk of 
developing metastatic disease who might benefit from adjuvant therapies. The aim was to …",Johan Falkenius,10
[BOOK][B] Discovery and validation of prognostic markers for cutaneous melanoma,https://openarchive.ki.se/xmlui/handle/10616/46269,J Falkenius ,2018 ,"During the last years there has been an alarming increase in incidence of cutaneous 
melanoma (CMM) which is the deadliest form of skin cancer. There has been a paradigm shift 
in treatment of disseminated stage IV disease since the introduction of novel systemic therapies …",Johan Falkenius,10
Register for new drugs in cancer care provides a picture of how the drugs are used in the daily clinical practice,https://europepmc.org/article/med/29292905,"R Henriksson, J Falkenius, S Norin, D Öhman… ","…, 2017 ","Register for new drugs in cancer care provides a picture of how the drugs are used in the daily 
clinical practice Today, an increasing number of cancer drugs are approved before traditional 
well-controlled phase 3 studies have been conducted and in many registration studies …",Johan Falkenius,10
"[PDF][PDF] Immunrelaterade biverkningar i hud, endokrina organ och leder",https://lakartidningen.se/wp-content/uploads/2021/11/21114.pdf,"H Helgadottir, J Falkenius, H Eriksson, A Girnita… ",lakartidningen.se,"I två artiklar ges en översikt över de vanligaste immunrelaterade biverkningarna relaterade till 
onkologisk immunterapi med CTLA-4-, PD-1-eller PD-L1-hämmare. I den första delen är fokus 
på biverkningar som kan uppstå i gastrointestinala organ, lungor och njurar. Denna, den …",Johan Falkenius,10
[CITATION][C] P2. 03b-013 Outcome of Patients with ALK+ NSCLC and Brain Metastases in Relation to Disease Burden and Clinical Management: Topic: Brain Meta,https://www.jto.org/article/S1556-0864(16)32535-7/abstract,"L De Petris, S Friesland, D Brodin, H Carstens… ","Journal of Thoracic …, 2017 ","Background The management of ALK+ NSCLC patients with CNS metastases represents a 
clinical challenge. We conducted this single institution retrospective analysis in order to 
evaluate the frequency of CNS metastases in this patient group and explore clinical features …",Johan Falkenius,10
[CITATION][C] Paradigmatic shift in oncology: individualized melanoma treatment,https://pubmed.ncbi.nlm.nih.gov/21815339/,"J Hansson, E Djureen-Mårtenson… ","…, 2011 ","… 1 , Eva Djureen-Mårtenson, Franziska Edvinsson, Johan Falkenius, Signe Friesland, 
Giuseppe Masucci, Eva Månsson-Brahme, Boel Ragnarsson-Olding, Helena Sjödin, Maria 
Wolodarski, Margareta Frohm-Nilsson, Jan Lapins …",Johan Falkenius,20
[CITATION][C] Paradigmatic shift in oncology: individualized melanoma treatment,https://pubmed.ncbi.nlm.nih.gov/21815339/,"J Hansson, E Djureen-Mårtenson… ","…, 2011 ","… 1 , Eva Djureen-Mårtenson, Franziska Edvinsson, Johan Falkenius, Signe Friesland, 
Giuseppe Masucci, Eva Månsson-Brahme, Boel Ragnarsson-Olding, Helena Sjödin, Maria 
Wolodarski, Margareta Frohm-Nilsson, Jan Lapins …",Johan Falkenius,20
[PDF][PDF] An urge to implement dose-banding at Karolinska University Hospital: A systematic review,https://www.diva-portal.org/smash/get/diva2:1585317/FULLTEXT01.pdf,S Asghari ,2021 ,"… I would like to express my special thanks to my supervisors Johan Falkenius, Marie 
Magnusson, and Susanne Wallberg. This work could not have been accomplished without your 
guidance, feedback, and your consistent support. Your positive energy has been my driving force. …",Johan Falkenius,20
[PDF][PDF] Coexpression of MTH1 and PMS2 is associated with advanced disease and disease progression after therapy in melanoma,https://eprints.whiterose.ac.uk/179997/1/1-s2.0-S0022202X21016894-main.pdf,"I Das, R Tuominen, T Helleday… ","Journal of …, 2021 ","… Thanks to the oncologists Maria Wolodarski, Hildur Helgadóttir, Giuseppe Masucci, Hanna 
Eriksson, and Johan Falkenius and the nurse Lena Westerberg in supporting us with the 
inclusion of patients in this work. We thank Karl-Johan Ekdahl for helping us in collecting tumor …",Johan Falkenius,20
[PDF][PDF] Melanombehandlingen individualiseras,https://lakartidningen.se/wp-content/uploads/OldWebArticlePdf/1/16528/LKT1120s1092_1093.pdf,J Paoli ,lakartidningen.se,"Figur 1. BRAF-mutation kan omvandlas från negativ till positiv prognosmarkör genom 
målsökande läkemedelsbehandling med BRAF-eller MEK-inhibitorer. Figuren visar total 
överlevnad från diagnos av fjärrmetastaser hos melanompatienter i relation till tumörens BRAF-…",Johan Falkenius,20
[PDF][PDF] Register för nya läkemedel i cancervården ger värdefull hjälp,https://lakartidningen.se/wp-content/uploads/EditorialFiles/TF/%5BETTF%5D/ETTF.pdf,"V HUR, L ANVÄNDS ",lakartidningen.se,"Vi ser en kontinuerligt förbättrad överlevnad hos dem som drabbas av cancersjukdomar. 
Förbättringen åter speglar effekten av många faktorer, t ex bättre be handlingsalternativ, 
men även tidig diagnos har bi dragit till ökad överlevnad. Med introduktionen av nya …",Johan Falkenius,20
Inflammation and apolipoproteins are potential biomarkers for stratification of cutaneous melanoma patients for immunotherapy and targeted therapy,https://cancerres.aacrjournals.org/content/81/9/2545.short,"MJ Karlsson, FC Svedman, A Tebani, D Kotol, V Höiom… ","Cancer Research, 2021 ","… The authors thank the oncologists Maria Wolodarski, Hildur Helgadóttir, Giuseppe Masucci, 
Johan Hansson, Hanna Eriksson, and Johan Falkenius and the nurse Lena Westerberg in 
helping us with the recruitment of patients for this study. G. Maddalo has been awarded grants …",Johan Falkenius,20
Unravelling molecular mechanisms underlying therapy resistance in cutaneous melanoma,https://openarchive.ki.se/xmlui/handle/10616/45252,A Azimi ,2016 ,"… friendly, Sattar for being a good friend, Eva Graftsröm and Eva Månsson Brahme for your 
kindness, Hildur and Hanna for nice journal club discussions and also hosting me in your 
dissertation parties, Johan Falkenius, Braslav for your inspirations and energy, Samaneh for your …",Johan Falkenius,20
[BOOK][B] Molecular markers for prediction of response and progression free survival to novel therapies in cutaneous malignant melanoma,https://search.proquest.com/openview/7fb84fc78d92b69cd2bda84086bf7e34/1?pq-origsite=gscholar&cbl=2026366&diss=y,FC Svedman ,2021 ,"Drugs inhibiting the MAPK-pathway (MAPKi) and immune checkpoint inhibitors (ICI) have 
changed the clinical outcome of metastatic cutaneous malignant melanoma (CMM) in a 
significant way. Nonetheless, many patients have primary resistance or develop acquired …",Johan Falkenius,20
[PDF][PDF] kolorektalcancer och bröstcancer,https://www.janusinfo.se/download/18.538d119e16371e688762e3/1535626613681/Evidens_nr2_2013.pdf,M Inga ,janusinfo.se,"Oftast resistenta mot en antibiotikaklass En tredjedel av stafylokockisolat från svenska näsor 
var inte resistenta mot någon antibiotikaklass. De flesta, 64 procent, var resistenta mot 
endast en antibiotikaklass. Tre procent av de svenska isolaten uppvisade resistens mot två …",Johan Falkenius,20
[BOOK][B] Molecular studies in different types of melanoma tumors-correlations to clinical data,https://openarchive.ki.se/xmlui/handle/10616/41792,A Zebary ,2013 ,"Approximately 90% of melanomas arise from skin sites (known as cutaneous malignant 
melanoma; CMM), whereas the non-cutaneous melanoma (mucosal and ocular melanomas) 
are rare, accounting for about 10%. Familial melanoma accounts for up to 10% of patients …",Johan Falkenius,24
[BOOK][B] Cancer risks and prognosis in familial melanoma kindreds,https://openarchive.ki.se/xmlui/handle/10616/44822,H Helgadottir ,2015 ,"Malignant melanoma of the skin is one of the most rapidly increasing cancers in many western 
countries, including Sweden. This incidence rise is mainly attributed to sun-seeking habits 
with increased intermittent UVR exposure, a major risk factor for melanoma. Family history …",Johan Falkenius,24
[BOOK][B] Clinical and epidemiological studies on prognostic and predicitve factors in cutaneous melanoma,https://openarchive.ki.se/xmlui/handle/10616/41711,H Eriksson ,2013 ,"Background Cutaneous malignant melanoma (CMM) is one of the most rapidly increasing 
cancers in Sweden, as in many other western countries. In clinical practice, the histopathological 
evaluation has remained the basis for staging the CMMs and, thus, providing important …",Johan Falkenius,24
[BOOK][B] Aspects of chemotherapy and photon and proton radiotherapy in patients with gastric cancer,https://openarchive.ki.se/xmlui/handle/10616/44508,M Gubanski ,2015 ,"Gastric cancer remains a major health problem worldwide. The addition of chemotherapy 
alone or in combination with radiotherapy to surgery in local gastric cancer improves outcome. 
In more advanced stages, the optimal palliative chemotherapy remains unknown, as well as …",Johan Falkenius,24
"[HTML][HTML] Genetic, transcriptional and post-translational regulation of the programmed death protein ligand 1 in cancer: biology and clinical correlations",https://www.nature.com/articles/s41388-018-0303-3,"I Zerdes, A Matikas, J Bergh, GZ Rassidakis… ","Oncogene, 2018 ","The programmed death protein 1 (PD-1) and its ligand (PD-L1) represent a well-characterized 
immune checkpoint in cancer, effectively targeted by monoclonal antibodies that are approved 
for routine clinical use. The regulation of PD-L1 expression is complex, varies between …",Alexios Matikas,10
[HTML][HTML] Variable expression levels of keratin and vimentin reveal differential EMT status of circulating tumor cells and correlation with clinical characteristics and …,https://link.springer.com/article/10.1186/s12885-015-1386-7,"H Polioudaki, S Agelaki, R Chiotaki, E Politaki… ","BMC cancer, 2015 ","CTCs expressing variable levels of epithelial and mesenchymal markers in breast cancer 
have previously been reported. However, no information exists for keratin expression levels 
of CTCs in association with disease status, whereas assays for the characterization of …",Alexios Matikas,10
Prognostic implications of PD-L1 expression in breast cancer: systematic review and meta-analysis of immunohistochemistry and pooled analysis of transcriptomic …,https://clincancerres.aacrjournals.org/content/25/18/5717.abstract,"A Matikas, I Zerdes, J Lövrot, F Richard, C Sotiriou… ","Clinical Cancer …, 2019 ","Purpose: Conflicting data have been reported on the prognostic value of PD-L1 protein and 
gene expression in breast cancer. Experimental Design: Medline, Embase, Cochrane 
Library, and Web of Science Core Collection were searched, and data were extracted …",Alexios Matikas,10
[HTML][HTML] Discordance of PD-L1 status between primary and metastatic breast cancer: A systematic review and meta-analysis,https://www.sciencedirect.com/science/article/pii/S0305737221001055,"C Boman, I Zerdes, K Mårtensson, J Bergh… ","Cancer Treatment …, 2021 ","… Alexios Matikas was supported by the Stockholm Region (clinical postdoctoral appointment, 
dnr K 2017-4577); Theodoros Foukakis received … Alexios Matikas was supported by the 
Stockholm Region (clinical postdoctoral appointment). Theodoros Foukakis is a recipient of the …",Alexios Matikas,10
[HTML][HTML] Targeting KRAS mutated non-small cell lung cancer: A history of failures and a future of hope for a diverse entity,https://www.sciencedirect.com/science/article/pii/S1040842816303675,"A Matikas, D Mistriotis, V Georgoulias… ","Critical reviews in …, 2017 ","Lung cancer remains the leading cause of cancer-related deaths in both men and women. 
However, the discovery of several oncogenic driver mutations and the development of immune 
checkpoint inhibitors resulted in improved clinical outcomes for most patients. Although …",Alexios Matikas,10
Beyond PD-1/PD-L1 inhibition: what the future holds for breast cancer immunotherapy,https://www.mdpi.com/456862,"S Chrétien, I Zerdes, J Bergh, A Matikas, T Foukakis ","Cancers, 2019 ","Cancer immunotherapy has altered the management of human malignancies, improving 
outcomes in an expanding list of diseases. Breast cancer-presumably due to its perceived low 
immunogenicity-is a late addition to this list. Furthermore, most of the focus has been on the …",Alexios Matikas,10
[HTML][HTML] Circulating biomarkers in non–small-cell lung cancer: current status and future challenges,https://www.sciencedirect.com/science/article/pii/S1525730416301371,"A Matikas, KN Syrigos, S Agelaki ","Clinical lung cancer, 2016 ","Despite recent advances, non–small-cell lung cancer remains a devastating disease and 
carries a grim prognosis. Major contributing factors include difficulties in diagnosing the 
disease early in its course during the asymptomatic stage and the poor understanding of the …",Alexios Matikas,10
[HTML][HTML] G-CSF-induced aortitis: two cases and review of the literature,https://www.sciencedirect.com/science/article/pii/S1568997219300898,"I Parodis, L Dani, A Notarnicola, G Martenhed… ","Autoimmunity …, 2019 ","Background Febrile neutropenia is generally recognised as a complication of myelosuppressive 
chemotherapy. Recombinant human granulocyte colony stimulating factor (G-CSF) is 
commonly used as a primary or secondary prophylaxis to reduce the degree and duration of …",Alexios Matikas,10
Programmed death‐ligand 1 gene expression is a prognostic marker in early breast cancer and provides additional prognostic value to 21‐gene and 70‐gene …,https://febs.onlinelibrary.wiley.com/doi/abs/10.1002/1878-0261.12654,"I Zerdes, EG Sifakis, A Matikas, S Chrétien… ","Molecular …, 2020 ","Gene and protein expression of programmed death‐ligand 1 (PD‐L1) are prognostic in early 
breast cancer (BC), but their prognostic information is inconsistent at least in some biological 
subgroups. The validated prognostic gene signatures (GS) in BC are mainly based on …",Alexios Matikas,10
[HTML][HTML] Targeting angiogenesis in small cell lung cancer,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5009078/,"M Stratigos, A Matikas, A Voutsina… ","… lung cancer research, 2016 ","Small cell lung cancer (SCLC) is a highly aggressive and lethal malignancy. Despite high initial 
response rates to systemic chemotherapy, the disease eventually relapses; further treatment 
only modestly improves outcomes and overall survival (OS) for patients with extensive …",Alexios Matikas,10
[HTML][HTML] Immune gene expression and response to chemotherapy in advanced breast cancer,https://www.nature.com/articles/bjc2017446,"T Foukakis, J Lövrot, A Matikas, I Zerdes… ","British journal of …, 2018 ","Background: Transcriptomic profiles have shown promise as predictors of response to 
neoadjuvant chemotherapy in breast cancer (BC). This study aimed to explore their predictive 
value in the advanced BC (ABC) setting. Methods: In a Phase 3 trial of first-line chemotherapy in …",Alexios Matikas,20
[HTML][HTML] Current and future approaches in the management of non–small-cell lung cancer patients with resistance to EGFR TKIs,https://www.sciencedirect.com/science/article/pii/S1525730415000029,"A Matikas, D Mistriotis, V Georgoulias, A Kotsakis ","Clinical lung cancer, 2015 ","Metastatic non–small-cell lung cancer carries a dismal prognosis. However, the recognition 
of the predictive value of activating epidermal growth factor receptor (EGFR) mutations and 
the availability of tyrosine kinase inhibitors has markedly improved the prognosis of these …",Alexios Matikas,20
Efficacy and safety of tailored and dose‐dense adjuvant chemotherapy and trastuzumab for resected HER2‐positive breast cancer: Results from the phase 3 …,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/cncr.32653,"A Papakonstantinou, A Matikas, NO Bengtsson… ","Cancer, 2020 ","Background Dose‐dense (DD) adjuvant chemotherapy improves outcomes in early breast 
cancer (BC). However, there are no phase 3 randomized data to inform on its combination 
with trastuzumab for patients with human epidermal growth factor receptor 2 (HER2)–positive …",Alexios Matikas,20
[HTML][HTML] Expression of truncated human epidermal growth factor receptor 2 on circulating tumor cells of breast cancer patients,https://link.springer.com/article/10.1186/s13058-015-0624-x,"G Kallergi, S Agelaki, MA Papadaki, D Nasias… ","Breast Cancer …, 2015 ","The truncated form of human epidermal growth factor receptor 2 (p95HER2) lacks the HER2 
extracellular domain and has been associated with poor prognosis and resistance to 
trastuzumab. In the present study, the expression of p95HER2 was investigated on circulating …",Alexios Matikas,20
"Dynamic evaluation of the immune infiltrate and immune function genes as predictive markers for neoadjuvant chemotherapy in hormone receptor positive, HER2 …",https://www.tandfonline.com/doi/abs/10.1080/2162402X.2018.1466017,"A Matikas, J Lövrot, A Ramberg, M Eriksson… ","…, 2018 ","Gene expression (GE) signatures and Tumor Infiltrating Lymphocytes (TIL) enumeration are 
predictive for response to neoadjuvant chemotherapy in HR- and in HER2+ breast cancer, 
but data are conflicting in HR+/HER2- disease. This study aimed to explore their predictive …",Alexios Matikas,20
Neutropenic complications in the PANTHER phase III study of adjuvant tailored dose-dense chemotherapy in early breast cancer,https://www.tandfonline.com/doi/abs/10.1080/0284186X.2019.1670353,"A Papakonstantinou, E Hedayati, M Hellström… ","Acta …, 2020 ","Introduction: Myelosuppresion is a common side effect of chemotherapy and granulocyte-colony 
stimulating factor (G-CSF) is often used to reduce the risk of neutropenic events. The purpose 
of this exploratory analysis was to investigate neutropenic complications in the phase …",Alexios Matikas,20
[HTML][HTML] Management of Resistance to Crizotinib in Anaplastic Lymphoma Kinase-Positive Non–Small-cell Lung Cancer,https://www.sciencedirect.com/science/article/pii/S1525730416301115,"A Matikas, N Kentepozidis, V Georgoulias, A Kotsakis ","Clinical lung cancer, 2016 ","During the past decade, the recognition of an ever-expanding list of driver oncogenic 
mutations in non–small-cell lung cancer has resulted in rapid therapeutic advances. Since the 
first description of the echinoderm microtubule-associated protein-like 4 anaplastic lymphoma …",Alexios Matikas,20
[HTML][HTML] Interplay between copy number alterations and immune profiles in the early breast cancer Scandinavian Breast Group 2004-1 randomized phase II trial …,https://www.nature.com/articles/s41523-021-00352-3,"I Zerdes, M Simonetti, A Matikas, L Harbers, B Acs… ","NPJ breast …, 2021 ","Emerging data indicate that genomic alterations can shape immune cell composition in early 
breast cancer. However, there is a need for complementary imaging and sequencing methods 
for the quantitative assessment of combined somatic copy number alteration (SCNA) and …",Alexios Matikas,20
Primary bone lymphoma: a retrospective analysis of 22 patients treated in a single tertiary center,https://www.karger.com/Article/Abstract/351051,"A Matikas, A Briasoulis, I Tzannou… ","Acta …, 2013 ","Background: Primary bone lymphoma is a rare disease, representing less than 5% of all 
extra-nodal non-Hodgkin lymphomas. Materials and Methods: We retrospectively searched 
the database of the lymphoma unit, Hematology/Lymphoma Department, Athens General …",Alexios Matikas,20
[HTML][HTML] Tackling endocrine resistance in ER-positive HER2-negative advanced breast cancer: a tale of imprecision medicine,https://www.sciencedirect.com/science/article/pii/S1040842816303390,"A Matikas, T Foukakis, J Bergh ","Critical reviews in oncology/hematology, 2017 ","The selection of patients with advanced breast cancer as appropriate for endocrine 
manipulation according to hormone receptor status is a successful strategy. Unfortunately, the 
emergence of resistance is inevitable and subsequent treatment is not well defined. Numerous …",Alexios Matikas,20
Efficacy and safety of cyclin dependent kinases 4/6 inhibitors in the treatment of metastatic breast cancer: a real-world experience,https://www.tandfonline.com/doi/abs/10.1080/0284186X.2020.1804613,"L Edman Kessler, O Wiklander, E Hamberg… ","Acta …, 2020 ","Background Randomized trials have shown survival gains for patients with metastatic breast 
cancer (BC) treated with CDK4/6 inhibitors (CDK4/6i) in combination with endocrine agents. 
It is not unlikely that there may be discrepancies between the generally fit clinical study …",Alexios Matikas,30
[HTML][HTML] Capecitabine in combination with oxaliplatin and bevacizumab (AXELOX) as 1st line treatment for fit and vulnerable elderly patients (aged> 70 years) with …,https://link.springer.com/article/10.1186/1471-2407-14-277,"L Vamvakas, A Matikas, A Karampeazis, D Hatzidaki… ","BMC cancer, 2014 ","Colorectal cancer (CRC) is a disease of the elderly. However, geriatric patients are often 
excluded from clinical trials. The combination of capecitabine, oxaliplatin and bevacizumab (XELOX/BEV) 
has not been assessed in an elderly population. We conducted a phase II study of …",Alexios Matikas,30
A case of acute myelogenous leukaemia characterised by the BCR-FGFR1 translocation,https://casereports.bmj.com/content/2013/bcr-2013-008834.short,"A Matikas, I Tzannou, D Oikonomopoulou… ","Case Reports, 2013 ","The 8p11 myeloproliferative syndrome is a rare atypical disorder defined by the presence of 
rearrangements between the fibroblast growth factor receptor 1 (FGFR1) and 1 of 13 partner 
genes described to date, including the BCR gene on chromosome 22. The disease …",Alexios Matikas,30
"MINOAS: a single-arm translational phase II trial of FOLFIRI plus aflibercept as first-line therapy in unresectable, metastatic colorectal cancer",https://link.springer.com/article/10.1007/s11523-019-00647-3,"A Matikas, J Souglakos, P Katsaounis, A Kotsakis… ","Targeted …, 2019 ","Background FOLFIRI/aflibercept is approved as a second-line treatment in metastatic colorectal 
cancer (mCRC) but there are limited data for its use as a first-line treatment. Objective To 
investigate the activity and safety of first-line FOLFIRI/aflibercept in mCRC, as well as to …",Alexios Matikas,30
Expression of insulin‐like growth factor‐1 receptor in circulating tumor cells of patients with breast cancer is associated with patient outcomes,https://febs.onlinelibrary.wiley.com/doi/abs/10.1002/1878-0261.12114,"M Spiliotaki, D Mavroudis, M Kokotsaki… ","Molecular …, 2018 ","In patients with breast cancer, markers of aggressiveness such as dysregulation of the 
insulin‐like growth factor receptor ( IGF 1R) system and E‐cadherin loss are commonly observed. 
Reduced IGF 1R expression is correlated with decreased E‐cadherin levels and increased …",Alexios Matikas,30
"Implementing neoadjuvant endocrine strategies in ER-positive, HER2-negative breast cancer",https://www.tandfonline.com/doi/abs/10.1080/14737140.2017.1288105,"A Matikas, T Foukakis, I Michalakis… ","Expert review of …, 2017 ","Introduction: Although neoadjuvant chemotherapy has been widely adopted as it increases 
breast conservation rates, permits the in vivo testing of the activity of chemotherapeutics and 
offers the opportunity to conduct translational research based on longitudinal assessments of …",Alexios Matikas,30
"Dose intense, dose dense and tailored dose adjuvant chemotherapy for early breast cancer: an evolution of concepts",https://www.tandfonline.com/doi/abs/10.1080/0284186X.2017.1329593,"A Matikas, T Foukakis, J Bergh ","Acta Oncologica, 2017 ","Background: The introduction of adjuvant chemotherapy following surgery for early breast 
cancer (BC) and its integration into routine clinical practice has consistently improved clinical 
outcomes. Since the addition of other agents to the contemporary standard of care containing …",Alexios Matikas,30
Objective Response to First-Line Treatment as a Predictor of Overall Survival in Metastatic Breast Cancer: A Retrospective Analysis from Two Centers over a 25-Year …,https://www.karger.com/Article/Abstract/519729,"A Matikas, A Kotsakis, M Perraki, D Hatzidaki… ","Breast Care, 2021 ","Introduction: The purpose of this study was to study the efficacy of subsequent treatment 
lines for metastatic breast cancer (MBC), as well as the association between radiologic 
objective response rate (ORR) and overall survival (OS). Methods: In this retrospective study, …",Alexios Matikas,30
[PDF][PDF] Pre-column derivatization HPLC procedure for the quantitation of aluminium chlorohydrate in antiperspirant creams using quercetin as chromogenic reagent,https://link.springer.com/content/pdf/10.1007/s10337-014-2722-9.pdf,"E Kalogria, A Varvaresou, S Papageorgiou… ","Chromatographia, 2014 ","This article describes the development and validation of a selective high-performance liquid 
chromatography method that allows, after liquid–liquid extraction and pre-column derivatization 
reaction with quercetin, the quantification of aluminium chlorohydrate in antiperspirant …",Alexios Matikas,30
Emerging agents for the prevention of treatment induced neutropenia in adult cancer patients,https://www.tandfonline.com/doi/abs/10.1080/14728214.2016.1184646,"A Matikas, V Georgoulias, A Kotsakis ","Expert opinion on emerging …, 2016 ","Introduction: The administration of myeloid growth factors is the only approved treatment for 
the prevention of chemotherapy induced neutropenia and febrile neutropenia. However, their 
specific indications and contraindications and potential side effects limit their application to …",Alexios Matikas,30
,,,,,Sandra Cedervall,0
,,,,,Sandra Cedervall,0
,,,,,Sandra Cedervall,0
,,,,,Anneli Fahlen,0
,,,,,Anneli Fahlen,0
,,,,,Anneli Fahlen,0
,,,,,Helene Almström,0
,,,,,Helene Almström,0
,,,,,Helene Almström,0
Comprehensive Study of the Clinical Phenotype of Germline BAP1 Variant-Carrying Families Worldwide,https://academic.oup.com/jnci/article-abstract/110/12/1328/5230009,"S Walpole, AL Pritchard, CM Cebulla… ","JNCI: Journal of the …, 2018 ","Background The BRCA1-associated protein-1 (BAP1) tumor predisposition syndrome (BAP1-TPDS) 
is a hereditary tumor syndrome caused by germline pathogenic variants in BAP1 encoding 
a tumor suppressor associated with uveal melanoma, mesothelioma, cutaneous …",Hildur Helgadottir,10
Profiling of genes expressed in peripheral blood mononuclear cells predicts glucocorticoid sensitivity in asthma patients,https://www.pnas.org/content/102/41/14789.short,"H Hakonarson, US Bjornsdottir… ","Proceedings of the …, 2005 ","Gene expression profiles were examined in freshly isolated peripheral blood mononuclear 
cells (PBMC) from two independent cohorts (training and test sets) of glucocorticoid (GC)-sensitive 
(n = 64) and GC-resistant (n = 42) asthma patients in search of genes that accurately …",Hildur Helgadottir,10
[HTML][HTML] Assaying double‐strand break repair pathway choice in mammalian cells using a targeted endonuclease or the RAG recombinase,https://www.sciencedirect.com/science/article/pii/S0076687905090312,"DM Weinstock, K Nakanishi, HR Helgadottir… ","Methods in …, 2006 ","DNA damage repair is essential for the maintenance of genetic integrity in all organisms. 
Unrepaired or imprecisely repaired DNA can lead to mutagenesis, cell death, or malignant 
transformation. DNA damage in the form of double‐strand breaks (DSBs) can occur as a result of …",Hildur Helgadottir,10
[HTML][HTML] The PEMDAC phase 2 study of pembrolizumab and entinostat in patients with metastatic uveal melanoma,https://www.nature.com/articles/s41467-021-25332-w,"L Ny, H Jespersen, J Karlsson, S Alsén, S Filges… ","Nature …, 2021 ","Preclinical studies have suggested that epigenetic therapy could enhance immunogenicity 
of cancer cells. We report the results of the PEMDAC phase 2 clinical trial (n= 29; 
NCT02697630) where the HDAC inhibitor entinostat was combined with the PD-1 inhibitor …",Hildur Helgadottir,10
TGF-β signaling–deficient hematopoietic stem cells have normal self-renewal and regenerative ability in vivo despite increased proliferative capacity in vitro,https://ashpublications.org/blood/article-abstract/102/9/3129/17758,"J Larsson, U Blank, H Helgadottir, JM Björnsson… ","Blood, 2003 ","Studies in vitro implicate transforming growth factor β (TGF-β) as a key regulator of hematopoiesis 
with potent inhibitory effects on progenitor and stem cell proliferation. In vivo studies have 
been hampered by early lethality of knock-out mice for TGF-β isoforms and the receptors. …",Hildur Helgadottir,10
Double-strand break repair by homologous recombination in primary mouse somatic cells requires BRCA1 but not the ATM kinase,https://www.pnas.org/content/110/14/5564.short,"EM Kass, HR Helgadottir, CC Chen… ","Proceedings of the …, 2013 ","Homology-directed repair (HDR) is a critical pathway for the repair of DNA double-strand 
breaks (DSBs) in mammalian cells. Efficient HDR is thought to be crucial for maintenance of 
genomic integrity during organismal development and tumor suppression. However, most …",Hildur Helgadottir,10
Tie2Cre-mediated gene ablation defines the stem-cell leukemia gene (SCL/tal1)–dependent window during hematopoietic stem-cell development,https://ashpublications.org/blood/article-abstract/105/10/3871/19918,"TM Schlaeger, HKA Mikkola, C Gekas, HB Helgadottir… ","Blood, 2005 ","The stem-cell leukemia gene (SCL/tal1) is essential for the formation of all blood lineages. SCL 
is first expressed in mesodermal cells that give rise to embryonic blood cells, and continues 
to be expressed in fetal and adult hematopoietic stem cells (HSCs). However, SCL is not …",Hildur Helgadottir,10
High risk of tobacco-related cancers in CDKN2A mutation-positive melanoma families,https://jmg.bmj.com/content/51/8/545.short,"H Helgadottir, V Höiom, G Jönsson… ","Journal of medical …, 2014 ","Background Germline mutations in the tumour suppressor gene CDKN2A occur in 5–20% 
of familial melanoma cases. A single founder mutation, p.Arg112dup, accounts for the 
majority of CDKN2A mutations in Swedish carriers. In a national program, carriers of p.Arg112dup …",Hildur Helgadottir,10
[HTML][HTML] The genetics of uveal melanoma: current insights,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc5019476/,"H Helgadottir, V Höiom ","The application of clinical genetics, 2016 ","Uveal melanoma (UM) is the most common malignant eye tumor in adults affecting~ 7,000 
individuals per year worldwide. UM is a rare subtype of melanoma with distinct clinical and 
molecular features as compared to other melanoma subtypes. UMs lack the most typical …",Hildur Helgadottir,10
