title,title_link,authors,publications,snippet,hcp_name,num_articles
The character of nursing students' critical reflection at the end of their education,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1062922,"K Klaeson, M Berglund, S Gustavsson ","Journal of Nursing Education …, 2017 ","Background: In nursing education, theoretical and practical knowledge are intertwined and 
integrated in the prospective nurses’ lifeworld. To enable this, and to develop a critical 
reflective approach, students should adopt a critical attitude. This study aims to gain a deeper …",Kicki Klaeson,10
[HTML][HTML] Sexuality in the aftermath of breast and prostate cancer: Gendered experiences,https://www.diva-portal.org/smash/record.jsf?pid=diva2:459214,K Klaeson ,2011 ,"Sexuality is a sensitive topic in health care and is often interpreted through a natural scientific 
lens as just corresponding to sexual dysfunction and fertility problems. The purpose of this 
thesis was to describe sexuality and its outcomes in two cancer populations. Women with …",Kicki Klaeson,10
Sexuality in the aftermath of breast and prostate cancer,https://www.diva-portal.org/smash/get/diva2:459214/FULLTEXT03.pdf,K Klaeson ,"Gendered experiences. Linköping, 2011 ","The experience of sexuality in people with cancer diagnosis is a rather unexplored field. In 
this thesis the author describes sexuality from a lifeworld perspective in women with breast 
and men with prostate cancer. By conducting individual interviews combined with focus groups…",Kicki Klaeson,10
[BOOK][B] Att bli jämngammal med sin mamma: Unga kvinnors upplevelser av bröstcancerbehandling,https://www.diva-portal.org/smash/record.jsf?pid=diva2:733202,K Klaeson ,2005 ,"Syftet med denna studie var att beskriva unga kvinnors upplevelser av förtidig menopaus efter 
cytostatika-och/eller hormonbehandling. Ett ytterligare syfte var att beskriva hur sexualiteten 
upplevdes efter dessa behandlingar. Undersökningen genomfördes i två etapper med …",Kicki Klaeson,20
[HTML][HTML] Cancer och sexualitet vid bröst-och prostatacancer ur ett genusperpektiv| Application,https://www.researchweb.org/is/skas/ansokan/44731,C Berterö ,researchweb.org,"Den forskning som ligger till grund för kommande avhandling inom ämnet omvårdnad på 
institutionen för Medicin och Hälsa, Hälsouniversitetet i Linköping har en rakt igenom kvalitativ 
design. Syftet med avhandlingen är att kartlägga hur kvinnor och män upplevelser sin …",Kicki Klaeson,20
"[HTML][HTML] Cancer och sexualitet vid bröst-och prostatacancer ur ett genusperspektiv, del 2 männens erfarenhet| Application",http://www.researchweb.org/is/skaraborg/ansokan/95501,C Berterö ,researchweb.org,"Prostatacancer är mannens vanligaste cancerform och man räknar med att cirka 10 000 män 
drabbas varje år i Sverige. Majoriteten av de drabbade återfinns bland de äldre männen men 
de senaste årens massmediala uppmärksamhet har höjt medvetandet om denna sjukdom …",Kicki Klaeson,20
Låt hjärtat va me: sjuksköterskans stöd i egenvårdsåtgärder vid hjärtsvikt,https://www.diva-portal.org/smash/record.jsf?pid=diva2:533515,"C Nordström, BM Wennerholm ",2011 ,… Handledare: Lena Nilsson Examinator: Kicki Klaeson …,Kicki Klaeson,20
[BOOK][B] Naturbaserade aktiviteter i daglig verksamhet och gymnasiesärskola. En studie om personer som lär långsammare och om trädgårds-och naturbruksarbetets …,https://gupea.ub.gu.se/handle/2077/22215,M Niemi ,2010 ,"This study is about people with learning disabilities and nature-based activities. The study 
has an ethnographic approach and is based on observations and interviews at a daily 
activity center specializing in horticultural work and in an upper secondary special school …",Kicki Klaeson,20
[PDF][PDF] Syöpäsairaus ja seksuaalisuuden puheeksiottaminen: katsaus kirjallisuuteen,https://www.theseus.fi/bitstream/handle/10024/149325/Drebs_Satu%20ja%20Kokki_Tia.pdf?sequence=1,"S Drebs, T Kokki ",2018 ,"Opinnäytetyön tarkoituksena oli kuvata syöpää sairastavan potilaan kokemuksia 
seksuaalisuuden muuttumisesta sairauden aikana ja seksuaalisuuden puheeksiottamisesta. 
Tavoitteena oli tuottaa tietoa, jota voidaan hyödyntää seksuaalisuuden puheeksiottamisen …",Kicki Klaeson,20
[PDF][PDF] Syöpäsairaus ja seksuaalisuuden puheeksiotta-minen,https://core.ac.uk/download/pdf/161430986.pdf,"S Drebs, T Kokki ","Sairaanhoitaja (AMK), 2018 ","… Kicki Klaeson, Kerstin Sandell ja Carina Berterö 2013, Ruotsi Kvalitatiivinen ja induktiivinen … 
Kicki Klaeson, Kerstin Sandell ja Carina Berterö 2011, Ruotsi Laadullinen tutkimus …",Kicki Klaeson,20
A multimedia solution to motivate childhood cancer patients to keep up with cancer treatment,https://dl.acm.org/doi/abs/10.1145/3444685.3446262,"CWE Chai, BT Lau, AA Mahmud, MKT Tee ","Proceedings of the 2nd …, 2021 ","Childhood cancer is a deadly illness that requires the young patient to adhere to cancer 
treatment for survival. Sadly, the high treatment side-effect burden can make it difficult for 
patients to keep up with their treatment. However, childhood cancer patients can manage these …",Kicki Klaeson,20
[PDF][PDF] Män och kvinnors upplevelse av sexualitet efter behandling av prostata-och bröstcancer.:-en litteraturöversikt,https://www.diva-portal.org/smash/get/diva2:934901/FULLTEXT01.pdf,"J Hedström, R Gren ",2016 ,"Bakgrund: Sexualitet är en viktig del av hälsan. Behandlingar mot prostata-och bröstcancer 
kan påverka sexualiteten och därmed upplevelsen av hälsa. Syfte: Syftet var att beskriva 
hur män och kvinnor upplevde sin sexualitet efter att ha behandlats mot prostata-respektive …",Kicki Klaeson,20
Seksuell helse i sykepleien-snakk om det!,https://uis.brage.unit.no/uis-xmlui/handle/11250/2773006,"IÅ Thorsen, M Sørensen ",2021 ,"Bakgrunn: Vi er mer opplyste og kunnskapsrike enn før, og åpenheten og aksepten i dagens 
samfunn er større. Seksuell helse er en menneskerettighet og ses på som et grunnleggende 
behov. Likevel snakker sykepleiere lite om seksualitet i møte med pasienter. Hensikt: …",Kicki Klaeson,20
Det obekväma samtalet: en litteraturöversikt om sjuksköterskors kommunikation kring sexualitet,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1391097,"E Löfstedt, E Mårtensson ",2020 ,"Bakgrund: Sexualitet är en grundläggande del av att vara människa som innefattar allt från 
kön och könsidentiteter till intimitet och reproduktion. Sexualitet i relation till hälsa, alltså 
sexuell hälsa, är ett tillstånd av fysiskt, psykiskt och socialt välbefinnande. Enligt …",Kicki Klaeson,30
Defining sexual outcomes after treatment for localized prostate carcinoma,https://acsjournals.onlinelibrary.wiley.com/doi/abs/10.1002/cncr.10848,"LR Schover, RT Fouladi, CL Warneke, L Neese… ","Cancer, 2002 ","BACKGROUND The objective of this survey was to identify factors associated with good 
sexual outcomes in a large group of survivors of localized prostate carcinoma. METHODS A 
postal survey was sent to 2636 men in the Cleveland Clinic Foundation's Prostate Cancer …",Kicki Klaeson,30
EN FÖRÄNDRAD IDENTITET: Sexualitetens påverkan i samband med bröstcancer. En litteraturöversikt,https://www.diva-portal.org/smash/record.jsf?pid=diva2:774508,"F Svanberg, T Shen ",2014 ,"Background: In Sweden 8000 women are afflicted by breast cancer every year. These women 
are subject to both physical and mental side effects and alternations. Aim: The objective of 
this literature review is to highlight how women in the case of breast cancer experience that …",Kicki Klaeson,30
[BOOK][B] Globalism and Gendering Cancer: Tracking the Trope of Oncogenic Women from the US to Kenya,https://www.taylorfrancis.com/books/mono/10.4324/9780429243387/globalism-gendering-cancer-miriam-kane-mara,MOK Mara ,2019 ,"… See Kicki Klaeson, Sandell, and Bertero, “Sexuality in the Context of Prostate Cancer 
Narratives” Qual Health Res 2012 22:1184 for use of the term “prostate narratives” in a 
different context. …",Kicki Klaeson,30
Livet efter prostatacancer,https://gupea.ub.gu.se/handle/2077/29334,"H Järbrink, M Samuelsson ",2012 ,"Antalet män som drabbas av prostatacancer i Sverige och i världen ökar, och kommer fortsätta 
öka markant även i framtiden. Män som erhåller någon form av behandling för sin prostatacancer 
löper stor risk för att drabbas av biverkningar så som inkontinens, erektil dysfunktion …",Kicki Klaeson,30
"[BOOK][B] Aftershock: The lived experience of chemotherapy, induced menopause for breast cancer survivors and its impact on their sexuality",https://search.proquest.com/openview/1786a9cb7ed4e2e3dfa9f6f79d9ca1b7/1?pq-origsite=gscholar&cbl=18750,E Norris-Walczak ,2011 ,"Being diagnosed with breast cancer in the prime of one's life is a life-altering experience for 
a woman. Treatment protocols, which may include surgery, chemotherapy, and radiation, are 
grueling and may affect many aspects of a woman's life, including her self-image, her sense …",Kicki Klaeson,30
Det obekväma samtalet: Sjuksköterskans upplevelse av att tala om sexuell hälsa,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1305196,"T Lehnberg, S Mikaelsdotter ",2018 ,"Bakgrund: Den sexuella hälsan är en stor del av patientens livskvalitet och en viktig aspekt i 
det holistiska synsättet. Många sjukdomar och behandlingar kan ge upphov till sexuell 
dysfunktion. Studier visar att det finns ett samtalsbehov hos patienter gällande den sexuella …",Kicki Klaeson,30
Outcomes following primary total hip arthroplasty. With focus on the surgeon & surgeons' perceptions about feedback,https://gupea.ub.gu.se/handle/2077/62220,P Jolbäck ,2020 ,"Background Total hip arthroplasty is considered to be one of the most successful orthopaedic 
interventions of its generation and it has been proclaimed as “the operation of the century”. 
In this thesis, the focus will be on the surgeon and surgeons’ perceptions of individual …",Kicki Klaeson,30
Förlusten av ett bröst-om kroppsbild och sexualitet efter mastektomi. Bröstcancerdrabbade kvinnors tankar och upplevelser samt behov av stöd och kommunikation …,https://gupea.ub.gu.se/handle/2077/29048,"T Elola, S Jansson ",2012 ,"Bakgrund: Årligen insjuknar drygt 7000 kvinnor i bröstcancer i Sverige. Den främsta behandlingen 
är kirurgi, där mastektomi är en av metoderna. Vid mastektomi tas all bröstkörtelvävnad 
och vävnad i riktning mot axillen samt mamill och aerola bort. Förutom tankar kring …",Kicki Klaeson,30
[HTML][HTML] Parallel presentations,https://www.tandfonline.com/doi/full/10.1080/17507010600714977,S Angel ,"International Journal of Qualitative Studies on Health …, 2006 ","In this presentation, we want to show how a triangulated approach can capture the patients’ 
re-creation of meaning, even though it goes beyond, what people are able to answer. We 
present our narrative analysis of one case from a study, where we follow 12 persons during the …",Kicki Klaeson,30
Whole-genome sequencing of triple-negative breast cancers in a population-based clinical study,https://www.nature.com/articles/s41591-019-0582-4,"J Staaf, D Glodzik, A Bosch, J Vallon-Christersson… ","Nature medicine, 2019 ","Whole-genome sequencing (WGS) brings comprehensive insights to cancer genome 
interpretation. To explore the clinical value of WGS, we sequenced 254 triple-negative breast 
cancers (TNBCs) for which associated treatment and outcome data were collected between 2010 …",Martin Malmberg,10
[HTML][HTML] Comprehensive molecular comparison of BRCA1 hypermethylated and BRCA1 mutated triple negative breast cancers,https://www.nature.com/articles/s41467-020-17537-2,"D Glodzik, A Bosch, J Hartman, M Aine… ","Nature …, 2020 ","Homologous recombination deficiency (HRD) is a defining characteristic in BRCA-deficient 
breast tumors caused by genetic or epigenetic alterations in key pathway genes. We 
investigated the frequency of BRCA1 promoter hypermethylation in 237 triple-negative breast …",Martin Malmberg,10
[HTML][HTML] Targeted sequencing of BRCA1 and BRCA2 across a large unselected breast cancer cohort suggests that one-third of mutations are somatic,https://www.sciencedirect.com/science/article/pii/S0923753419347404,"C Winter, MP Nilsson, E Olsson, AM George, Y Chen… ","Annals of …, 2016 ","Background A mutation found in the BRCA1 or BRCA2 gene of a breast tumor could be either 
germline or somatically acquired. The prevalence of somatic BRCA1/2 mutations and the 
ratio between somatic and germline BRCA1/2 mutations in unselected breast cancer patients …",Martin Malmberg,10
[HTML][HTML] Molecular subtype and tumor characteristics of breast cancer metastases as assessed by gene expression significantly influence patient post-relapse survival,https://www.sciencedirect.com/science/article/pii/S0923753419313389,"NP Tobin, JC Harrell, J Lövrot, SE Brage, MF Stolt… ","Annals of oncology, 2015 ","Background We and others have recently shown that tumor characteristics are altered 
throughout tumor progression. These findings emphasize the need for re-examination of tumor 
characteristics at relapse and have led to recommendations from ESMO and the Swedish …",Martin Malmberg,10
[HTML][HTML] The Sweden Cancerome Analysis Network-Breast (SCAN-B) Initiative: a large-scale multicenter infrastructure towards implementation of breast cancer …,https://genomemedicine.biomedcentral.com/articles/10.1186/s13073-015-0131-9,"LH Saal, J Vallon-Christersson… ","Genome …, 2015 ","Breast cancer exhibits significant molecular, pathological, and clinical heterogeneity. Current 
clinicopathological evaluation is imperfect for predicting outcome, which results in overtreatment 
for many patients, and for others, leads to death from recurrent disease. Therefore, …",Martin Malmberg,10
[HTML][HTML] Refinement of breast cancer molecular classification by miRNA expression profiles,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-019-5887-7,"R Søkilde, H Persson, A Ehinger… ","BMC …, 2019 ","Accurate classification of breast cancer using gene expression profiles has contributed to a 
better understanding of the biological mechanisms behind the disease and has paved the 
way for better prognostication and treatment prediction. We found that miRNA profiles largely …",Martin Malmberg,10
Clinical value of RNA sequencing–based classifiers for prediction of the five conventional breast cancer biomarkers: a report from the population-based multicenter …,https://ascopubs.org/doi/abs/10.1200/PO.17.00135,"C Brueffer, J Vallon-Christersson, D Grabau… ","JCO Precision …, 2018 ","Purpose In early breast cancer (BC), five conventional biomarkers—estrogen receptor (ER), 
progesterone receptor (PgR), human epidermal growth factor receptor 2 (HER2), Ki67, and 
Nottingham histologic grade (NHG)—are used to determine prognosis and treatment. We …",Martin Malmberg,10
"[HTML][HTML] Serum selenium, selenoprotein P and glutathione peroxidase 3 as predictors of mortality and recurrence following breast cancer diagnosis: A multicentre …",https://www.sciencedirect.com/science/article/pii/S2213231721003049,"K Demircan, Y Bengtsson, Q Sun, A Brange… ","Redox biology, 2021 ","The trace element selenium is of essential importance for the synthesis of a set of redox active 
proteins. We investigated three complementary serum selenium status biomarkers in relation 
to overall survival and recurrence following diagnosis of primary invasive breast cancer …",Martin Malmberg,10
[HTML][HTML] Diagnostic routes and time intervals for patients with colorectal cancer in 10 international jurisdictions; findings from a cross-sectional study from the …,https://bmjopen.bmj.com/content/8/11/e023870.abstract,"D Weller, U Menon, AZ Falborg, H Jensen, A Barisic… ","BMJ open, 2018 ","Objective International differences in colorectal cancer (CRC) survival and stage at diagnosis 
have been reported previously. They may be linked to differences in time intervals and routes 
to diagnosis. The International Cancer Benchmarking Partnership Module 4 (ICBP M4) …",Martin Malmberg,10
Advanced‐stage cancer and time to diagnosis: An International Cancer Benchmarking Partnership (ICBP) cross‐sectional study,https://onlinelibrary.wiley.com/doi/abs/10.1111/ecc.13100,"ML Tørring, AZ Falborg, H Jensen… ","European journal of …, 2019 ","Objective To investigate the relationship between tumour stage at diagnosis and selected 
components of primary and secondary care in the diagnostic interval for breast, colorectal, 
lung and ovarian cancers. Methods Observational study based on data from 6,162 newly …",Martin Malmberg,10
[HTML][HTML] Cross comparison and prognostic assessment of breast cancer multigene signatures in a large population-based contemporary clinical series,https://www.nature.com/articles/s41598-019-48570-x,"J Vallon-Christersson, J Häkkinen, C Hegardt… ","Scientific reports, 2019 ","Multigene expression signatures provide a molecular subdivision of early breast cancer 
associated with patient outcome. A gap remains in the validation of such signatures in clinical 
treatment groups of patients within population-based cohorts of unselected primary breast …",Martin Malmberg,20
"[HTML][HTML] An investigation of routes to cancer diagnosis in 10 international jurisdictions, as part of the International Cancer Benchmarking Partnership: survey …",https://bmjopen.bmj.com/content/6/7/e009641?cpetoc=&utm_source=trendmd&utm_medium=cpc&utm_campaign=bmjcr&utm_content=consumer&utm_term=1-B,"D Weller, P Vedsted, C Anandan, A Zalounina… ","BMJ open, 2016 ","Objectives This paper describes the methods used in the International Cancer Benchmarking 
Partnership Module 4 Survey (ICBPM4) which examines time intervals and routes to cancer 
diagnosis in 10 jurisdictions. We present the study design with defining and measuring time …",Martin Malmberg,20
[HTML][HTML] Agreement between molecular subtyping and surrogate subtype classification: a contemporary population-based study of ER-positive/HER2-negative primary …,https://link.springer.com/article/10.1007/s10549-019-05378-7,"C Lundgren, PO Bendahl, Å Borg, A Ehinger… ","Breast cancer research …, 2019 ","Purpose Oestrogen receptor-positive (ER+) and human epidermal receptor 2-negative (HER2–) 
breast cancers are classified as Luminal A or B based on gene expression, but 
immunohistochemical markers are used for surrogate subtyping. The aims of this study were to …",Martin Malmberg,20
Prediction of lymph node metastasis in breast cancer by gene expression and clinicopathological models: development and validation within a population-based …,https://clincancerres.aacrjournals.org/content/25/21/6368.abstract,"L Dihge, J Vallon-Christersson, C Hegardt… ","Clinical Cancer …, 2019 ","Purpose: More than 70% of patients with breast cancer present with node-negative disease, 
yet all undergo surgical axillary staging. We aimed to define predictors of nodal metastasis 
using clinicopathological characteristics (CLINICAL), gene expression data (GEX), and mixed …",Martin Malmberg,20
Minimizing inequality in access to precision medicine in breast cancer by real-time population-based molecular analysis in the SCAN-B initiative,https://academic.oup.com/bjs/article-abstract/105/2/e158/6122967,"L Rydén, N Loman, C Larsson, C Hegardt… ","Journal of British …, 2018 ","Background Selection of systemic therapy for primary breast cancer is currently based on 
clinical biomarkers along with stage. Novel genomic tests are continuously being introduced 
as more precise tools for guidance of therapy, although they are often developed for specific …",Martin Malmberg,20
[HTML][HTML] Immune gene expression and response to chemotherapy in advanced breast cancer,https://www.nature.com/articles/bjc2017446,"T Foukakis, J Lövrot, A Matikas, I Zerdes… ","British journal of …, 2018 ","Background: Transcriptomic profiles have shown promise as predictors of response to 
neoadjuvant chemotherapy in breast cancer (BC). This study aimed to explore their predictive 
value in the advanced BC (ABC) setting. Methods: In a Phase 3 trial of first-line chemotherapy in …",Martin Malmberg,20
[HTML][HTML] Prognostic implications of the expression levels of different immunoglobulin heavy chain-encoding RNAs in early breast cancer,https://www.nature.com/articles/s41523-020-0170-2,"C Larsson, A Ehinger, S Winslow, K Leandersson… ","NPJ breast …, 2020 ","The extent and composition of the immune response in a breast cancer is one important 
prognostic factor for the disease. The aim of the current work was to refine the analysis of the 
humoral component of an immune response in breast tumors by quantifying mRNA expression …",Martin Malmberg,20
The mutational landscape of the SCAN‐B real‐world primary breast cancer transcriptome,https://www.embopress.org/doi/abs/10.15252/emmm.202012118,"C Brueffer, S Gladchuk, C Winter… ","EMBO molecular …, 2020 ","Breast cancer is a disease of genomic alterations, of which the panorama of somatic 
mutations and how these relate to subtypes and therapy response is incompletely understood. 
Within SCAN ‐B ( ClinicalTrials.gov : NCT 02306096), a prospective study elucidating the …",Martin Malmberg,20
[HTML][HTML] Time intervals and routes to diagnosis for lung cancer in 10 jurisdictions: cross-sectional study findings from the International Cancer Benchmarking …,https://bmjopen.bmj.com/content/9/11/e025895.abstract,"U Menon, P Vedsted, AZ Falborg, H Jensen… ","BMJ open, 2019 ","Objective Differences in time intervals to diagnosis and treatment between jurisdictions may 
contribute to previously reported differences in stage at diagnosis and survival. The International 
Cancer Benchmarking Partnership Module 4 reports the first international comparison of …",Martin Malmberg,20
PAM50 provides prognostic information when applied to the lymph node metastases of advanced breast cancer patients,https://clincancerres.aacrjournals.org/content/23/23/7225.abstract,"NP Tobin, A Lundberg, LS Lindström, JC Harrell… ","Clinical Cancer …, 2017 ","Purpose: Transcriptional pathway activity and the molecular subtypes of breast cancer 
metastases have been shown to significantly influence patient postrelapse survival. Here, we 
further determine the relevance of clinically employed gene signatures in the advanced breast …",Martin Malmberg,20
Preexisting Somatic Mutations of Estrogen Receptor Alpha (ESR1) in Early-Stage Primary Breast Cancer,https://academic.oup.com/jncics/article-abstract/5/2/pkab028/6244260,"M Dahlgren, AM George, C Brueffer… ","JNCI cancer …, 2021 ","Background More than three-quarters of primary breast cancers are positive for estrogen 
receptor alpha (ER; encoded by the gene ESR1), the most important factor for directing anti-estrogenic 
endocrine therapy (ET). Recently, mutations in ESR1 were identified as acquired …",Martin Malmberg,30
Association between tumor tissue TIMP-1 levels and objective response to first-line chemotherapy in metastatic breast cancer,https://link.springer.com/article/10.1007/s10549-009-0483-1,"M Klintman, SØ Würtz, IJ Christensen, PB Hertel… ","Breast cancer research …, 2010 ","In a previous study from our laboratory, high tumor levels of tissue inhibitor of metalloproteinases-1 
(TIMP-1) have been associated with an adverse response to chemotherapy in metastatic 
breast cancer suggesting that TIMP-1, which is known to inhibit apoptosis, may be a new …",Martin Malmberg,30
The determination of growth rates of individual colonies in agarose using high‐resolution automated image analysisx,https://onlinelibrary.wiley.com/doi/abs/10.1002/cyto.990110705,"HK Slocum, M Malmberg, WR Greco… ","… : The Journal of the …, 1990 ","This paper describes the evaluation of a colony formation assay using automated image 
analysis, which permits the tracking of growth at the individual colony level, such that a growth 
rate can be estimated for each colony followed. In principle, this will permit quantitative …",Martin Malmberg,30
Isolation and characterization of a human ileocecal carcinoma cell line (HCT-8) subclone resistant to fluorodeoxyuridine,https://www.sciencedirect.com/science/article/pii/000629529390262U,"Z Zheng-Gang, M Malmberg, MB Yin, HK Slocum… ","Biochemical …, 1993 ","A 5-fluoro-2'-deoxyuridine (FdUrd)-resistant subclone (Fd9XR) of HCT-8 (human ileocecal 
carcinoma) cells was established by two schedules of drug exposure. Initially, cells were 
exposed to short-term (3 hr) 100 nM FdUrd repeatedly (9 cycles over 8 months), and cells were …",Martin Malmberg,30
Impact of the first tumor response at eight weeks on overall survival in metastatic breast cancer patients treated with first-line combination chemotherapy,https://link.springer.com/article/10.1007/s12032-012-0415-5,"C Suzuki, L Blomqvist, T Hatschek, L Carlsson… ","Medical Oncology, 2013 ","The aim of this was to determine whether the change of size observed at the first response 
evaluation after initiation of first-line combination chemotherapy correlates with overall survival 
(OS) in patients with metastatic breast cancer (MBC). The change in size of tumors derived …",Martin Malmberg,30
Variability of measurements of cranial growth in the rabbit,https://onlinelibrary.wiley.com/doi/abs/10.1002/aja.1001880407,"P Alberius, M Malmberg, S Persson… ","American journal of …, 1990 ","This study concerns techniques used in experimental cranial growth research: roentgen 
cephalometry, roentgen stereophotogrammetry, and gross measurements (osteometry). A 
comparison of the precision of these methods has not been found in the literature. Computation of …",Martin Malmberg,30
[HTML][HTML] RNA Sequencing-Based Single Sample Predictors of Molecular Subtype and Risk of Recurrence for Clinical Assessment of Early-Stage Breast Cancer,https://www.medrxiv.org/content/10.1101/2021.12.03.21267116.abstract,"J Staaf, J Häkkinen, C Hegardt, LH Saal, S Kimbung… ","medRxiv, 2021 ","Background: Multigene expression assays for molecular subtypes and biomarkers can aid 
clinical management of early breast cancer. Based on RNA-sequencing we aimed to develop 
robust single-sample predictor (SSP) models for conventional clinical markers as well as …",Martin Malmberg,30
Body weight gain as related to craniofacial and calvarial volumetric changes in growing rabbits,https://anatomypubs.onlinelibrary.wiley.com/doi/abs/10.1002/ar.1092230311,"P Alberius, M Malmberg ","The Anatomical Record, 1989 ","This investigation was conducted to evaluate the relationship between calvarial and craniofacial 
volumetric growth relative to body weight gain. Ten male New Zealand white rabbits received 
spherical tantalum bone markers in the nasal, frontal, parietal, and temporal bones: a …",Martin Malmberg,30
[PDF][PDF] A pharmacokinetic study of 5-FU/leucovorin and alpha-interferon in advanced cancer,https://www.tandfonline.com/doi/pdf/10.1080/028418600430987,"PA Larsson, B Glimelius, B Jeppsson… ","Acta …, 2000 ","… Per-Anders Larsson, Bengt Glimelius, Bengt Jeppsson, Per-Ebbe Jonsson, Martin 
Malmberg, Bengt Gustavsson, Goran Carlsson and Margit Svedberg …",Martin Malmberg,30
[HTML][HTML] Abstract P1-07-17: The SCAN-B study: 5-year summary of a large-scale population-based prospective breast cancer translational genomics platform covering …,https://portal.research.lu.se/en/publications/abstract-p1-07-17-the-scan-b-study-5-year-summary-of-a-large-scal,"L Saal, C Hegardt, J Vallon-Christersson… ","Cancer …, 2017 ",Abstract P1-07-17: The SCAN-B study: 5-year summary of a large-scale population-based prospective breast cancer translational genomics platform covering a wide geography of Sweden (NCT02306096),Martin Malmberg,30
[PDF][PDF] Real World Evaluation of Upfront Docetaxel in Metastatic Castrate Sensitive Prostate Cancer,https://www.researchsquare.com/article/rs-209518/latest.pdf,"J Isaksson, H Green, D Papantoniou, L Pettersson… ",2021 ,"Background: Recent randomised phase III trials demonstrate survival bene t for the addition 
of upfront docetaxel to androgen deprivation therapy (ADT) in metastatic castrate sensitive 
prostate cancer (mCSPC). Following its implementation in routine care, this combined …",Mats Andén,10
"Socioeconomic status and diagnosis, treatment, and mortality in men with prostate cancer. Nationwide population‐based study",https://onlinelibrary.wiley.com/doi/abs/10.1002/ijc.31272,"K Tomic, E Ventimiglia, D Robinson… ","… journal of cancer, 2018 ","Patients with high socioeconomic status (SES) have better cancer outcomes than patients 
with low SES. This has also been shown in Sweden, a country with tax‐financed health care 
aiming to provide care on equal terms to all residents. The association between income and …",Mats Andén,10
Nationwide population based study of infections after transrectal ultrasound guided prostate biopsy,https://www.auajournals.org/doi/abs/10.1016/j.juro.2014.04.098,"KJ Lundström, L Drevin, S Carlsson, H Garmo… ","The Journal of …, 2014 ","Purpose : Transrectal ultrasound guided biopsy is the gold standard for detecting prostate 
cancer but international reports suggest that increasing risks are associated with the procedure. 
We estimated incidence and risk factors for infection after prostate biopsy as well as 90-…",Mats Andén,10
[HTML][HTML] Public online reporting from a nationwide population‐based clinical prostate cancer register,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc6032877/,"P Stattin, F Sandin, S Loeb, D Robinson… ","BJU …, 2018 ","In order to improve delivery of cancer care, monitoring of the quality of care is needed and 
information collected in clinical cancer registries is an ideal basis for this purpose [1, 2]. However, 
until recently there have been substantial delays in reporting from these registries but to …",Mats Andén,10
Prognostic value of the ISUP 2015 Gleason grade groupings,https://www.diva-portal.org/smash/record.jsf?pid=diva2:824821,Y Folkvaljon ,2015 ,"Background: New prognostic grade groupings were recently proposed for prostate cancer. 
They are based on Gleason grading of either biopsy or prostatectomy specimen. Former 
Gleason 6 corresponds to group 1, Gleason 7= 3+ 4 corresponds to group 2, Gleason 7= 4+ 3 …",Mats Andén,10
[DOC][DOC] Drugs for metabolic conditions and prostate cancer death in men on GnRH agonists,https://kclpure.kcl.ac.uk/portal/files/82574485/GnRHpCadeath12July_withTC.docx,"C Bosco, C Wong, H Garmo, D Crawley, L Holmberg… ","BJU Int, 2018 ","Background: It is unclear whether metabolic syndrome and its related drugs is affecting 
treatment response in men with prostate cancer (PCa) on Gonadotropin releasing Hormone 
(GnRH) agonists. We aimed to evaluate whether drugs for metabolic conditions influence PCa-…",Mats Andén,10
"Rehospitalization after radical prostatectomy in a nationwide, population based study",https://www.auajournals.org/doi/abs/10.1016/j.juro.2014.01.109,"JÖ Friðriksson, E Holmberg, J Adolfsson… ","The Journal of …, 2014 ","Purpose : We investigated hospital readmission frequency during the 90 days after radical 
prostatectomy and assessed the readmission risk associated with potentially related variables. 
Materials and Methods : Using the population based, nationwide PCBaSe (Prostate Cancer …",Mats Andén,10
Capture rate and representativity of the National Prostate Cancer Register of Sweden,https://www.tandfonline.com/doi/abs/10.3109/0284186X.2014.939299,"K Tomic, A Berglund, D Robinson… ","Acta …, 2015 ","Background. Capture rate and representativity of quality registers need to be assessed in 
order to ensure that register data are generalizable. Material and methods. In 1998–2009, 
103 047 men had been diagnosed with prostate cancer and registered in the Swedish Cancer …",Mats Andén,10
[HTML][HTML] Testosterone replacement therapy and risk of favorable and aggressive prostate cancer,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc5455459/,"S Loeb, Y Folkvaljon, JE Damber, J Alukal… ","Journal of Clinical …, 2017 ","Purpose The association between exposure to testosterone replacement therapy (TRT) and 
prostate cancer risk is controversial. The objective was to examine this association through 
nationwide, population-based registry data. Methods We performed a nested case-control …",Mats Andén,10
[HTML][HTML] Cohort profile update: the National Prostate Cancer Register of Sweden and Prostate Cancer data Base—a refined prostate cancer trajectory,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc4795561/,"M Van Hemelrijck, H Garmo, A Wigertz… ","International journal …, 2016 ","Prostate Cancer data Base Sweden (PCBaSe) 2.0 1, 2 is based on linkages of different national 
health care registers with the Swedish National Prostate Cancer Register, and contains 
more than 110 000 registered cases since 1998. It also includes a selection of two control …",Mats Andén,10
