hcp_name,num_articles,title,title_link,authors,publications,snippet
Johan Ahlgren,30,Individual boldness is linked to protective shell shape in aquatic snails,https://royalsocietypublishing.org/doi/abs/10.1098/rsbl.2015.0029,"J Ahlgren, BB Chapman, PA Nilsson… ","Biology …, 2015 ","The existence of consistent individual differences in behaviour (‘animal personality’) has 
been well documented in recent years. However, how such individual variation in behaviour 
is maintained over evolutionary time is an ongoing conundrum. A well-studied axis of animal …"
Johan Hartman,10,Estrogen receptors: how do they signal and what are their targets,https://journals.physiology.org/doi/abs/10.1152/physrev.00026.2006,"N Heldring, A Pike, S Andersson… ","Physiological …, 2007 ","During the past decade there has been a substantial advance in our understanding of 
estrogen signaling both from a clinical as well as a preclinical perspective. Estrogen signaling 
is a balance between two opposing forces in the form of two distinct receptors (ERα and ERβ) …"
Johan Hartman,10,[HTML][HTML] Chemoresistance evolution in triple-negative breast cancer delineated by single-cell sequencing,https://www.sciencedirect.com/science/article/pii/S0092867418303659,"C Kim, R Gao, E Sei, R Brandt, J Hartman, T Hatschek… ","Cell, 2018 ","Triple-negative breast cancer (TNBC) is an aggressive subtype that frequently develops 
resistance to chemotherapy. An unresolved question is whether resistance is caused by the 
selection of rare pre-existing clones or alternatively through the acquisition of new genomic …"
Johan Hartman,10,Estrogen receptor β inhibits 17β-estradiol-stimulated proliferation of the breast cancer cell line T47D,https://www.pnas.org/content/101/6/1566.short,"A Ström, J Hartman, JS Foster, S Kietz… ","Proceedings of the …, 2004 ","Estrogen receptor (ER) β counteracts the activity of ERα in many systems. In agreement with 
this, we show in this study that induced expression of ERβ in the breast cancer cell line T47D 
reduces 17β-estradiol-stimulated proliferation when expression of ERβ mRNA equals that …"
Johan Hartman,10,"[PDF][PDF] Clinically used breast cancer markers such as estrogen receptor, progesterone receptor, and human epidermal growth factor receptor 2 are unstable throughout …",https://www.researchgate.net/profile/Ulla-Wilking/publication/227343718_Clinically_Used_Breast_Cancer_Markers_Such_As_Estrogen_Receptor_Progesterone_Receptor_and_Human_Epidermal_Growth_Factor_Receptor_2_Are_Unstable_Throughout_Tumor_Progression/links/554756610cf24107d39836e4/Clinically-Used-Breast-Cancer-Markers-Such-As-Estrogen-Receptor-Progesterone-Receptor-and-Human-Epidermal-Growth-Factor-Receptor-2-Are-Unstable-Throughout-Tumor-Progression.pdf,"LS Lindstrom, E Karlsson, UM Wilking, U Johansson… ","J Clin …, 2012 ","… Wilking, Ulla Johansson, Johan Hartman, Elisabet Kerstin Lidbrink, Thomas Hatschek, 
Lambert Skoog, and Jonas Bergh … Wilking, Johan Hartman, Elisabet … Wilking, Ulla 
Johansson, Johan Hartman, Elisabet Kerstin Lidbrink, Thomas Hatschek, Lambert Skoog …"
Johan Hartman,10,Artificial intelligence as the next step towards precision pathology,https://onlinelibrary.wiley.com/doi/abs/10.1111/joim.13030,"B Acs, M Rantalainen, J Hartman ","Journal of internal medicine, 2020 ","Pathology is the cornerstone of cancer care. The need for accuracy in histopathologic 
diagnosis of cancer is increasing as personalized cancer therapy requires accurate biomarker 
assessment. The appearance of digital image analysis holds promise to improve both the …"
Johan Hartman,10,[HTML][HTML] CD73 immune checkpoint defines regulatory NK cells within the tumor microenvironment,https://www.jci.org/articles/view/128895,"SY Neo, Y Yang, J Record, R Ma… ","The Journal of …, 2020 ","High levels of ecto-5′-nucleotidase (CD73) have been implicated in immune suppression 
and tumor progression, and have also been observed in cancer patients who progress on 
anti–PD-1 immunotherapy. Although regulatory T cells can express CD73 and inhibit T cell …"
Johan Hartman,10,Tumor repressive functions of estrogen receptor β in SW480 colon cancer cells,https://cancerres.aacrjournals.org/content/69/15/6100.short,"J Hartman, K Edvardsson, K Lindberg, C Zhao… ","Cancer research, 2009 ","Estrogen receptor β (ERβ) is the predominant ER in the colorectal epithelium. Compared 
with normal colon tissue, ERβ expression is reduced in colorectal cancer. Our hypothesis is 
that ERβ inhibits proliferation of colon cancer cells. Hence, the aim of this study has been to …"
Johan Hartman,10,Estrogen receptor β inhibits angiogenesis and growth of T47D breast cancer xenografts,https://cancerres.aacrjournals.org/content/66/23/11207.short,"J Hartman, K Lindberg, A Morani, J Inzunza, A Ström… ","Cancer research, 2006 ","Estrogens, which are stimulators of growth of both the normal breast and malignant breast, 
mediate their effects through two estrogen receptors (ER), namely ERα and ERβ. ERα 
mediates the proliferative effect of estrogen in breast cancer cells, whereas ERβ seems to be …"
Johan Hartman,10,[HTML][HTML] Evolutionary history of metastatic breast cancer reveals minimal seeding from axillary lymph nodes,https://www.jci.org/articles/view/96149,"I Ullah, GM Karthik, A Alkodsi… ","The Journal of …, 2018 ","Metastatic breast cancers are still incurable. Characterizing the evolutionary landscape of 
these cancers, including the role of metastatic axillary lymph nodes (ALNs) in seeding 
distant organ metastasis, can provide a rational basis for effective treatments. Here, we have …"
Johan Hartman,10,Pericyte–fibroblast transition promotes tumor growth and metastasis,https://www.pnas.org/content/113/38/E5618.short,"K Hosaka, Y Yang, T Seki, C Fischer… ","Proceedings of the …, 2016 ","Vascular pericytes, an important cellular component in the tumor microenvironment, are often 
associated with tumor vasculatures, and their functions in cancer invasion and metastasis 
are poorly understood. Here we show that PDGF-BB induces pericyte–fibroblast transition (…"
Johan Hartman,20,[HTML][HTML] Digital image analysis in breast pathology—from image processing techniques to artificial intelligence,https://www.sciencedirect.com/science/article/pii/S1931524417302955,"S Robertson, H Azizpour, K Smith, J Hartman ","Translational Research, 2018 ","Breast cancer is the most common malignant disease in women worldwide. In recent 
decades, earlier diagnosis and better adjuvant therapy have substantially improved patient 
outcome. Diagnosis by histopathology has proven to be instrumental to guide breast cancer …"
Johan Hartman,20,Estrogen receptor beta in breast cancer—diagnostic and therapeutic implications,https://www.sciencedirect.com/science/article/pii/S0039128X09000543,"J Hartman, A Ström, JÅ Gustafsson ","Steroids, 2009 ","More than 10 years have passed since the discovery of the second estrogen receptor, 
estrogen receptor β (ERβ). It is now evident that ERα is not the only ER in breast cancer cells; 
in fact, ERβ is expressed in the majority of breast cancers although at lower levels than in the …"
Johan Hartman,20,[HTML][HTML] High prevalence of human cytomegalovirus proteins and nucleic acids in primary breast cancer and metastatic sentinel lymph nodes,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0056795,"C Taher, J de Boniface, AA Mohammad, P Religa… ","PloS one, 2013 ","Background Breast cancer is a leading cause of death among women worldwide. Increasing 
evidence implies that human cytomegalovirus (HCMV) infection is associated with several 
malignancies. We aimed to examine whether HCMV is present in breast cancer and sentinel …"
Johan Hartman,20,[HTML][HTML] Digital image analysis outperforms manual biomarker assessment in breast cancer,https://www.nature.com/articles/modpathol201634,"G Stålhammar, NF Martinez, M Lippert, NP Tobin… ","Modern …, 2016 ","In the spectrum of breast cancers, categorization according to the four gene expression-based 
subtypes ‘Luminal A,’‘Luminal B,’‘HER2-enriched,’and ‘Basal-like’is the method of choice 
for prognostic and predictive value. As gene expression assays are not yet universally …"
Johan Hartman,20,[HTML][HTML] Comprehensive molecular comparison of BRCA1 hypermethylated and BRCA1 mutated triple negative breast cancers,https://www.nature.com/articles/s41467-020-17537-2,"D Glodzik, A Bosch, J Hartman, M Aine… ","Nature …, 2020 ","Homologous recombination deficiency (HRD) is a defining characteristic in BRCA-deficient 
breast tumors caused by genetic or epigenetic alterations in key pathway genes. We 
investigated the frequency of BRCA1 promoter hypermethylation in 237 triple-negative breast …"
Johan Hartman,20,[HTML][HTML] Whole-tissue biopsy phenotyping of three-dimensional tumours reveals patterns of cancer heterogeneity,https://www.nature.com/articles/s41551-017-0139-0,"N Tanaka, S Kanatani, R Tomer, C Sahlgren… ","Nature Biomedical …, 2017 ","Intratumoral heterogeneity is a critical factor when diagnosing and treating patients with 
cancer. Marked differences in the genetic and epigenetic backgrounds of cancer cells have 
been revealed by advances in genome sequencing, yet little is known about the phenotypic …"
Johan Hartman,20,FoxM1 is a downstream target and marker of HER2 overexpression in breast cancer,https://www.spandidos-publications.com/ijo/35/1/57,"RE Francis, SS Myatt, J Krol… ","International …, 2009 ","The tyrosine kinase receptor, HER2 is a crucial prognostic marker and therapeutic target for 
breast cancer; however, the downstream targets and biological effectors of HER2 remain 
unclear. We investigated the relationship between HER2 and the transcription factor FoxM1 in …"
Johan Hartman,20,Estrogen receptors β1 and β2 have opposing roles in regulating proliferation and bone metastasis genes in the prostate cancer cell line PC3,https://academic.oup.com/mend/article-abstract/26/12/1991/2614806,"P Dey, P Jonsson, J Hartman, C Williams… ","Molecular …, 2012 ","The estrogen receptor (ER)β1 is successively lost during cancer progression, whereas its 
splice variant, ERβ2, is expressed in advanced prostate cancer. The latter form of cancer 
often metastasizes to bone, and we wanted to investigate whether the loss of ERβ1 and/or the …"
Johan Hartman,20,[HTML][HTML] Report on computational assessment of tumor infiltrating lymphocytes from the International Immuno-Oncology Biomarker Working Group,https://www.nature.com/articles/s41523-020-0154-2,"M Amgad, ES Stovgaard, E Balslev, J Thagaard… ","NPJ breast …, 2020 ","Assessment of tumor-infiltrating lymphocytes (TILs) is increasingly recognized as an integral 
part of the prognostic workflow in triple-negative (TNBC) and HER2-positive breast cancer, 
as well as many other solid tumors. This recognition has come about thanks to standardized …"
Johan Hartman,20,[HTML][HTML] Ribosome biogenesis during cell cycle arrest fuels EMT in development and disease,https://www.nature.com/articles/s41467-019-10100-8,"V Prakash, BB Carson, JM Feenstra, RA Dass… ","Nature …, 2019 ","Ribosome biogenesis is a canonical hallmark of cell growth and proliferation. Here we show 
that execution of Epithelial-to-Mesenchymal Transition (EMT), a migratory cellular program 
associated with development and tumor metastasis, is fueled by upregulation of ribosome …"
Johan Hartman,30,Novel mechanism of macrophage-mediated metastasis revealed in a zebrafish model of tumor development,https://cancerres.aacrjournals.org/content/75/2/306.short,"J Wang, Z Cao, XM Zhang, M Nakamura, M Sun… ","Cancer research, 2015 ","Cancer metastasis can occur at early stages of tumor development due to facilitative alterations 
in the tumor microenvironment. Although imaging techniques have considerably improved 
our understanding of metastasis, early events remain challenging to study due to the small …"
Johan Hartman,30,[HTML][HTML] Sequencing of breast cancer stem cell populations indicates a dynamic conversion between differentiation states in vivo,https://link.springer.com/article/10.1186/bcr3687,"D Klevebring, G Rosin, R Ma, J Lindberg, K Czene… ","Breast cancer …, 2014 ","The cancer stem cell model implies a hierarchical organization within breast tumors maintained 
by cancer stem-like cells (CSCs). Accordingly, CSCs are a subpopulation of cancer cells 
with capacity for self-renewal, differentiation and tumor initiation. These cells can be isolated …"
Johan Hartman,30,[HTML][HTML] Intestinal estrogen receptor beta suppresses colon inflammation and tumorigenesis in both sexes,https://www.sciencedirect.com/science/article/pii/S0304383520303517,"L Hases, R Indukuri, M Birgersson, T Nguyen-Vu… ","Cancer letters, 2020 ","Estrogen hormones protect against colorectal cancer (CRC) and a preventative role of 
estrogen receptor beta (ERβ) on CRC has been supported using full knockout animals. 
However, it is unclear through which cells or organ ERβ mediates this effect. To investigate the …"
Johan Hartman,30,[HTML][HTML] miR-206 inhibits cell migration through direct targeting of the actin-binding protein coronin 1C in triple-negative breast cancer,https://www.sciencedirect.com/science/article/pii/S1574789114001616,"J Wang, E Tsouko, P Jonsson, J Bergh, J Hartman… ","Molecular …, 2014 ","Patients with triple-negative breast cancer (TNBC) have an overall poor prognosis, which is 
primarily due to a high metastatic capacity of these tumors. Novel therapeutic approaches to 
target the signaling pathways that promote metastasis are desirable, in order to improve the …"
Johan Hartman,30,Digital image analysis of Ki67 in hot spots is superior to both manual Ki67 and mitotic counts in breast cancer,https://onlinelibrary.wiley.com/doi/abs/10.1111/his.13452,"G Stålhammar, S Robertson, L Wedlund… ","…, 2018 ","Aims During pathological examination of breast tumours, proliferative activity is routinely 
evaluated by a count of mitoses. Adding immunohistochemical stains of Ki67 provides extra 
prognostic and predictive information. However, the currently used methods for these …"
Johan Hartman,30,[PDF][PDF] Estrogen receptor β as a therapeutic target in breast cancer stem cells,https://academic.oup.com/jnci/article-pdf/doi/10.1093/jnci/djw236/17500704/djw236.pdf,"R Ma, GM Karthik, J Lövrot, F Haglund… ","JNCI: Journal of the …, 2017 ","Background: Breast cancer cells with tumor-initiating capabilities (BSCs) are considered to 
maintain tumor growth and govern metastasis. Hence, targeting BSCs will be crucial to 
achieve successful treatment of breast cancer. Methods: We characterized mammospheres …"
Johan Hartman,30,Current concepts and significance of estrogen receptor β in prostate cancer,https://www.sciencedirect.com/science/article/pii/S0039128X12002000,"J Hartman, A Ström, JÅ Gustafsson ","Steroids, 2012 ","An increasing amount of evidence points at important roles for estrogen receptors in 
prostate carcinogenesis and progression. Of the two estrogen receptors, estrogen receptor β 
is the most prominent within the prostate gland. Although there is much yet to be known, the …"
Johan Hartman,30,[HTML][HTML] PAK4 suppresses RELB to prevent senescence-like growth arrest in breast cancer,https://www.nature.com/articles/s41467-019-11510-4,"TDF Costa, T Zhuang, J Lorent, E Turco… ","Nature …, 2019 ","Overcoming cellular growth restriction, including the evasion of cellular senescence, is a 
hallmark of cancer. We report that PAK4 is overexpressed in all human breast cancer subtypes 
and associated with poor patient outcome. In mice, MMTV-PAK4 overexpression promotes …"
Johan Hartman,30,A zebrafish model discovers a novel mechanism of stromal fibroblast-mediated cancer metastasis,https://clincancerres.aacrjournals.org/content/23/16/4769.abstract,"C Liu, Y Zhang, S Lim, K Hosaka, Y Yang… ","Clinical Cancer …, 2017 ","Purpose: Cancer metastasis can occur at the early stage of tumor development when a primary 
tumor is at the microscopic size. In particular, the interaction of malignant cells with other 
cell types including cancer-associated fibroblasts (CAF) in promoting metastasis at the early …"
Johan Hartman,30,[HTML][HTML] mTOR inhibitors counteract tamoxifen-induced activation of breast cancer stem cells,https://www.sciencedirect.com/science/article/pii/S0304383515004723,"GM Karthik, R Ma, J Lövrot, LL Kis, C Lindh… ","Cancer letters, 2015 ","Breast cancer cells with stem cell characteristics (CSC) are a distinct cell population with 
phenotypic similarities to mammary stem cells. CSCs are important drivers of tumorigenesis 
and the metastatic process. Tamoxifen is the most widely used hormonal therapy for estrogen …"
Jonas Bergh,10,[HTML][HTML] Personalizing the treatment of women with early breast cancer: highlights of the St Gallen International Expert Consensus on the Primary Therapy of Early …,https://www.sciencedirect.com/science/article/pii/S0923753419369649,"A Goldhirsch, EP Winer, AS Coates, RD Gelber… ","Annals of oncology, 2013 ","The 13th St Gallen International Breast Cancer Conference (2013) Expert Panel reviewed 
and endorsed substantial new evidence on aspects of the local and regional therapies for 
early breast cancer, supporting less extensive surgery to the axilla and shorter durations of …"
Jonas Bergh,10,[HTML][HTML] Pathological complete response and long-term clinical benefit in breast cancer: the CTNeoBC pooled analysis,https://www.sciencedirect.com/science/article/pii/S0140673613624228,"P Cortazar, L Zhang, M Untch, K Mehta, JP Costantino… ","The Lancet, 2014 ","Background Pathological complete response has been proposed as a surrogate endpoint 
for prediction of long-term clinical benefit, such as disease-free survival, event-free survival (EFS), 
and overall survival (OS). We had four key objectives: to establish the association …"
Jonas Bergh,10,[HTML][HTML] Pembrolizumab for early triple-negative breast cancer,https://www.nejm.org/doi/full/10.1056/NEJMoa1910549,"P Schmid, J Cortes, L Pusztai, H McArthur… ","… England Journal of …, 2020 ","Background Previous trials showed promising antitumor activity and an acceptable safety 
profile associated with pembrolizumab in patients with early triple-negative breast cancer. 
Whether the addition of pembrolizumab to neoadjuvant chemotherapy would significantly …"
Jonas Bergh,10,Gene expression profiling in breast cancer: understanding the molecular basis of histologic grade to improve prognosis,https://academic.oup.com/jnci/article-abstract/98/4/262/2521968,"C Sotiriou, P Wirapati, S Loi, A Harris… ","Journal of the …, 2006 ","Background: Histologic grade in breast cancer provides clinically important prognostic 
information. However, 30%–60% of tumors are classified as histologic grade 2. This grade is 
associated with an intermediate risk of recurrence and is thus not informative for clinical decision …"
Jonas Bergh,10,[HTML][HTML] 2-year follow-up of trastuzumab after adjuvant chemotherapy in HER2-positive breast cancer: a randomised controlled trial,https://www.sciencedirect.com/science/article/pii/S0140673607600282,"I Smith, M Procter, RD Gelber, S Guillaume… ","The lancet, 2007 ","Background Trastuzumab—a humanised monoclonal antibody against HER2—has been 
shown to improve disease-free survival after chemotherapy in women with HER2-positive early 
breast cancer. We investigated the drug's effect on overall survival after a median follow-up …"
Jonas Bergh,10,[HTML][HTML] Tailoring therapies—improving the management of early breast cancer: St Gallen International Expert Consensus on the Primary Therapy of Early Breast …,https://www.sciencedirect.com/science/article/pii/S0923753419318502,"AS Coates, EP Winer, A Goldhirsch, RD Gelber… ","Annals of oncology, 2015 ","The 14th St Gallen International Breast Cancer Conference (2015) reviewed substantial new 
evidence on locoregional and systemic therapies for early breast cancer. Further experience 
has supported the adequacy of tumor margins defined as ‘no ink on invasive tumor or DCIS…"
Jonas Bergh,10,"An expression signature for p53 status in human breast cancer predicts mutation status, transcriptional effects, and patient survival",https://www.pnas.org/content/102/38/13550.short,"LD Miller, J Smeds, J George… ","Proceedings of the …, 2005 ","Perturbations of the p53 pathway are associated with more aggressive and therapeutically 
refractory tumors. However, molecular assessment of p53 status, by using sequence analysis 
and immunohistochemistry, are incomplete assessors of p53 functional effects. We posited …"
Jonas Bergh,10,Validation and clinical utility of a 70-gene prognostic signature for women with node-negative breast cancer,https://academic.oup.com/jnci/article-abstract/98/17/1183/2521732,"M Buyse, S Loi, L Van't Veer, G Viale… ","Journal of the …, 2006 ","Background: A 70-gene signature was previously shown to have prognostic value in patients 
with node-negative breast cancer. Our goal was to validate the signature in an independent 
group of patients. Methods: Patients (n = 307, with 137 events after a median follow-up of …"
Jonas Bergh,10,[HTML][HTML] 20-year risks of breast-cancer recurrence after stopping endocrine therapy at 5 years,https://www.nejm.org/doi/full/10.1056/NEJMoa1701830,"H Pan, R Gray, J Braybrooke, C Davies… ","… England Journal of …, 2017 ","Background The administration of endocrine therapy for 5 years substantially reduces 
recurrence rates during and after treatment in women with early-stage, estrogen-receptor (ER)–positive 
breast cancer. Extending such therapy beyond 5 years offers further protection but has …"
Jonas Bergh,10,Strong time dependence of the 76-gene prognostic signature for node-negative breast cancer patients in the TRANSBIG multicenter independent validation series,https://clincancerres.aacrjournals.org/content/13/11/3207.short,"C Desmedt, F Piette, S Loi, Y Wang, F Lallemand… ","Clinical cancer …, 2007 ","Purpose: Recently, a 76-gene prognostic signature able to predict distant metastases in lymph 
node–negative (N − ) breast cancer patients was reported. The aims of this study conducted 
by TRANSBIG were to independently validate these results and to compare the outcome …"
Jonas Bergh,20,[PDF][PDF] Definition of clinically distinct molecular subtypes in estrogen receptor-positive breast carcinomas through genomic grade,https://www.researchgate.net/profile/Gianluca-Bontempi/publication/51382725_Definition_of_Clinically_Distinct_Molecular_Subtypes_in_Estrogen_Receptor-Positive_Breast_Carcinomas_Through_Genomic_Grade/links/55fab32508aeafc8ac3f129f/Definition-of-Clinically-Distinct-Molecular-Subtypes-in-Estrogen-Receptor-Positive-Breast-Carcinomas-Through-Genomic-Grade.pdf,"S Loi, B Haibe-Kains, C Desmedt… ","Journal of clinical …, 2007 ","Purpose A number of microarray studies have reported distinct molecular profiles of breast 
cancers (BC), such as basal-like, ErbB2-like, and two to three luminal-like subtypes. These 
were associated with different clinical outcomes. However, although the basal and the ErbB2 …"
Jonas Bergh,20,[HTML][HTML] Caring for patients with cancer in the COVID-19 era,https://www.nature.com/articles/s41591-020-0874-8?report=reader,"J van de Haar, LR Hoes, CE Coles, K Seamon… ","Nature medicine, 2020 ","The current COVID-19 pandemic challenges oncologists to profoundly re-organize 
oncological care in order to dramatically reduce hospital visits and admissions and therapy-induced 
immune-related complications without compromising cancer outcomes. Since COVID-19 is a …"
Jonas Bergh,20,[HTML][HTML] Gene expression profiling spares early breast cancer patients from adjuvant therapy: derived and validated in two population-based cohorts,https://breast-cancer-research.biomedcentral.com/articles/10.1186/bcr1325,"Y Pawitan, J Bjöhle, L Amler… ","Breast cancer …, 2005 ","Adjuvant breast cancer therapy significantly improves survival, but overtreatment and 
undertreatment are major problems. Breast cancer expression profiling has so far mainly been 
used to identify women with a poor prognosis as candidates for adjuvant therapy but without …"
Jonas Bergh,20,Identification of molecular apocrine breast tumours by microarray analysis,https://link.springer.com/article/10.1186/bcr1122,"P Farmer, H Bonnefoi, V Becette… ","Breast Cancer …, 2005 ","S2 cancer in the general population remains unclear. Furthermore, the methodology of ATM 
mutation detection is still laborious and costly. Because the ATM protein kinase phosphorylates 
such a wide array of downstream targets, many pathways to oncogenesis are possible …"
Jonas Bergh,20,Genetic reclassification of histologic grade delineates new clinical subtypes of breast cancer,https://cancerres.aacrjournals.org/content/66/21/10292.short,"AV Ivshina, J George, O Senko, B Mow, TC Putti… ","Cancer research, 2006 ","Histologic grading of breast cancer defines morphologic subtypes informative of metastatic 
potential, although not without considerable interobserver disagreement and clinical heterogeneity 
particularly among the moderately differentiated grade 2 (G2) tumors. We posited that …"
Jonas Bergh,20,ESO-ESMO 2nd international consensus guidelines for advanced breast cancer (ABC2),https://www.thebreastonline.com/article/S0960-9776%2814%2900158-1/abstract,"F Cardoso, A Costa, L Norton, E Senkus, M Aapro… ","The …, 2014 ","Advanced Breast Cancer (ABC) is a treatable but still generally incurable disease. The goals 
of care are to optimize both length and quality of life. Due to continuous research, several 
advances have been made, particularly for the HER-2-positive and for Luminal-like subtypes. …"
Jonas Bergh,20,[PDF][PDF] Trastuzumab-associated cardiac adverse effects in the herceptin adjuvant trial,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.957.1115&rep=rep1&type=pdf,"TM Suter, M Procter, DJ Van Veldhuisen… ","Journal of clinical …, 2007 ","… van Veldhuisen, Michael Muscholl, Jonas Bergh, Chiara Carlomagno, Timothy Perren, 
Rodolfo Passalacqua, Claudia Bighin, Jan GM Klijn, Fail T. Ageev, Erika Hitre, Juergen Groetz, 
Hiroji Iwata, Malgorzata Knap, Michael Gnant, Susanne Muehlbauer, Alison Spence, Richard …"
Jonas Bergh,20,[HTML][HTML] A stroma-related gene signature predicts resistance to neoadjuvant chemotherapy in breast cancer,https://www.nature.com/articles/nm.1908,"P Farmer, H Bonnefoi, P Anderle, D Cameron… ","Nature medicine, 2009 ","To better understand the relationship between tumor-host interactions and the efficacy of 
chemotherapy, we have developed an analytical approach to quantify several biological 
processes observed in gene expression data sets. We tested the approach on tumor biopsies from …"
Jonas Bergh,20,10-Year results after sector resection with or without postoperative radiotherapy for stage I breast cancer: a randomized trial,https://ascopubs.org/doi/abs/10.1200/JCO.1999.17.8.2326,"G Liljegren, L Holmberg, J Bergh, A Lindgren… ","Journal of Clinical …, 1999 ","PURPOSE: To study the long-term effectiveness of postoperative radiotherapy after sector 
resection for breast cancer in a randomized trial in which mammography is a major pathway 
to diagnosis. PATIENTS AND METHODS: Three hundred eighty-one women with a unifocal …"
Jonas Bergh,20,[HTML][HTML] Long-term outcomes for neoadjuvant versus adjuvant chemotherapy in early breast cancer: meta-analysis of individual patient data from ten randomised trials,https://www.sciencedirect.com/science/article/pii/S1470204517307775,"B Asselain, W Barlow, J Bartlett, J Bergh… ","The Lancet …, 2018 ","Background Neoadjuvant chemotherapy (NACT) for early breast cancer can make breast-conserving 
surgery more feasible and might be more likely to eradicate micrometastatic disease than 
might the same chemotherapy given after surgery. We investigated the long-term …"
Jonas Bergh,30,[HTML][HTML] Spatially and functionally distinct subclasses of breast cancer-associated fibroblasts revealed by single cell RNA sequencing,https://www.nature.com/articles/s41467-018-07582-3,"M Bartoschek, N Oskolkov, M Bocci, J Lövrot… ","Nature …, 2018 ","Cancer-associated fibroblasts (CAFs) are a major constituent of the tumor microenvironment, 
although their origin and roles in shaping disease initiation, progression and treatment 
response remain unclear due to significant heterogeneity. Here, following a negative selection …"
Jonas Bergh,30,"The clinical value of somatic TP53 gene mutations in 1,794 patients with breast cancer.",https://clincancerres.aacrjournals.org/content/12/4/1157.short,"M Olivier, A Langer, P Carrieri, J Bergh, S Klaar… ","Clinical cancer …, 2006 ","To investigate the clinical value of somatic TP53 mutations in breast cancer, we assembled 
clinical and molecular data on 1,794 women with primary breast cancer with long-term 
follow-up and whose tumor has been screened for mutation in exons 5 to 8 of TP53 by gene …"
Jonas Bergh,30,The p53 gene in breast cancer: prognostic value of complementary DNA sequencing versus immunohistochemistry,https://academic.oup.com/jnci/article-abstract/88/3-4/173/917458,"S Sjögren, M Inganäs, T Norberg… ","JNCI: Journal of the …, 1996 ","Background Mutations in the p53 tumor suppressor gene (also known as TP53) have been 
detected in a wide variety of human cancers. In breast cancer, the presence of p53 gene 
alterations has been associated with worse prognosis. Purpose We compared a complementary …"
Jonas Bergh,30,"[PDF][PDF] Clinically used breast cancer markers such as estrogen receptor, progesterone receptor, and human epidermal growth factor receptor 2 are unstable throughout …",https://www.researchgate.net/profile/Ulla-Wilking/publication/227343718_Clinically_Used_Breast_Cancer_Markers_Such_As_Estrogen_Receptor_Progesterone_Receptor_and_Human_Epidermal_Growth_Factor_Receptor_2_Are_Unstable_Throughout_Tumor_Progression/links/554756610cf24107d39836e4/Clinically-Used-Breast-Cancer-Markers-Such-As-Estrogen-Receptor-Progesterone-Receptor-and-Human-Epidermal-Growth-Factor-Receptor-2-Are-Unstable-Throughout-Tumor-Progression.pdf,"LS Lindstrom, E Karlsson, UM Wilking, U Johansson… ","J Clin …, 2012 ","… Wilking, Ulla Johansson, Johan Hartman, Elisabet Kerstin Lidbrink, Thomas Hatschek, 
Lambert Skoog, and Jonas Bergh … Conception and design: Linda Sofie Lindström, Eva 
Karlsson, Jonas Bergh Financial support: Jonas Bergh Administrative support: Jonas Bergh …"
Jonas Bergh,30,"Complete sequencing of the p53 gene provides prognostic information in breast cancer patients, particularly in relation to adjuvant systemic therapy and radiotherapy",https://www.nature.com/articles/nm1095-1029,"J Bergh, T Norberg, S Sjögren, A Lindgren… ","Nature medicine, 1995 ","The complete coding region of the p53 gene was sequenced from 316 consecutively 
presented breast cancers, of which 97 were lymph node positive and 206 were node negative. 
The p53 status was related to prognosis and effect of adjuvant therapy. In all, 69 individual …"
Jonas Bergh,30,[HTML][HTML] Multidisciplinary meeting on male breast cancer: summary and research recommendations,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2860409/,"LA Korde, JA Zujewski, L Kamin… ","Journal of Clinical …, 2010 ","Male breast cancer is a rare disease, accounting for less than 1% of all breast cancer diagnoses 
worldwide. Most data on male breast cancer comes from small single-institution studies, and 
because of the paucity of data, the optimal treatment for male breast cancer is not known…"
Jonas Bergh,30,"[HTML][HTML] Adjuvant denosumab in breast cancer (ABCSG-18): a multicentre, randomised, double-blind, placebo-controlled trial",https://www.sciencedirect.com/science/article/pii/S0140673615609953,"M Gnant, G Pfeiler, PC Dubsky, M Hubalek, R Greil… ","The Lancet, 2015 ","Background Adjuvant endocrine therapy compromises bone health in patients with breast 
cancer, causing osteopenia, osteoporosis, and fractures. Antiresorptive treatments such as 
bisphosphonates prevent and counteract these side-effects. In this trial, we aimed to investigate …"
Jonas Bergh,30,"[PDF][PDF] Prognostic and predictive value of c-erbB-2 overexpression in primary breast cancer, alone and in combination with other prognostic markers.",https://www.researchgate.net/profile/Mats-Inganaes-2/publication/13762214_Prognostic_and_predictive_value_of_c-erbB-2_overexpression_in_primary_breast_cancer_alone_and_in_combination_with_other_prognostic_markers/links/02e7e53be29cf310a8000000/Prognostic-and-predictive-value-of-c-erbB-2-overexpression-in-primary-breast-cancer-alone-and-in-combination-with-other-prognostic-markers.pdf,"S Sjögren, M Inganäs, A Lindgren… ","Journal of Clinical …, 1998 ","Purpose: To investigate the prognostic and predic-tive value of c-erbB-2 overexpression in 
breast cancer in relation to other prognostic markers. Patients and Methods: Paraffin-embedded 
tumors from 315 consecutive primary breast cancer patients were screened for c-erbB-2 …"
